n2,h1,blanks,calculated_length,lloc,multi_comments,difficulty,h2,scloc,smell_type,time,comments,bugs,volume,vocabulary,single_comments,loc,n1,effort,length,avg_params,avg_complexity,avg_func_length,max_func_length,maintainability_index
18,6,7,90.56842503,30,5,3.0,18,35,LargeClass,20.63233125,2,0.041264663,123.7939875,24,2,49,9,371.3819626,27,0,0,0,0,0
2,1,3,2.0,5,0,0.5,2,5,LargeClass,0.132080208,0,0.001584963,4.754887502,3,0,8,1,2.377443751,3,0,0,0,0,0
2,1,8,2.0,33,0,0.5,2,35,LargeClass,0.132080208,8,0.001584963,4.754887502,3,7,50,1,2.377443751,3,0,0,0,0,0
8,4,13,32.0,36,0,2.0,8,40,LargeClass,4.779950001,3,0.01433985,43.01955001,12,3,56,4,86.03910002,12,0,0,0,0,0
4,2,3,10.0,10,0,1.0,4,10,LargeClass,0.861654167,0,0.005169925,15.509775,6,0,13,2,15.509775,6,0,0,0,0,0
49,3,14,126.9663202,62,0,2.826923077,26,71,LargeClass,60.27321933,18,0.127926833,383.7804986,29,18,103,30,1084.917948,79,0,0,0,0,0
16,3,14,28.7548875,28,0,3.0,8,27,LargeClass,15.56744228,0,0.031134885,93.4046537,11,1,42,11,280.2139611,27,0,0,0,0,0
16,5,7,49.66338828,23,0,3.636363636,11,22,LargeClass,21.81818182,2,0.036,108.0,16,2,31,11,392.7272727,27,0,0,0,0,0
28,6,10,96.22039776,27,0,4.421052632,19,27,LargeClass,47.9050428,3,0.065013987,195.04196,25,3,40,14,862.2907704,42,0,0,0,0,0
4,2,7,10.0,25,0,1.0,4,25,LargeClass,1.005263195,0,0.006031579,18.09473751,6,0,32,3,18.09473751,7,0,0,0,0,0
42,8,12,171.2067179,95,3,5.6,30,98,LargeClass,104.4920678,0,0.111955787,335.8673609,38,0,113,22,1880.857221,64,0,0,0,0,0
19,4,9,83.05865003,76,0,2.111111111,18,88,LargeClass,15.16757297,0,0.043107839,129.3235169,22,0,97,10,273.0163135,29,0,0,0,0,0
154,8,24,400.5686352,87,0,9.777777778,63,98,LargeClass,778.360586,0,0.47763036,1432.891079,71,0,122,79,14010.49055,233,0,0,0,0,0
47,4,23,241.3293845,57,0,2.186046512,43,67,LargeClass,47.89577002,2,0.131458603,394.3758085,47,2,92,24,862.1238604,71,0,0,0,0,0
5,2,5,13.60964047,13,0,1.0,5,13,LargeClass,1.403677461,2,0.008422065,25.2661943,7,2,20,4,25.2661943,9,0,0,0,0,0
8,2,7,17.509775,20,3,1.333333333,6,19,LargeClass,2.666666667,0,0.012,36.0,8,0,29,4,48.0,12,0,0,0,0,0
93,9,24,542.0571752,140,0,5.166666667,81,141,LargeClass,273.9201348,30,0.318100802,954.3024052,90,30,195,54,4930.562427,147,0,0,0,0,0
6,1,3,15.509775,17,0,0.5,6,30,LargeClass,0.935784974,0,0.01122942,33.68825906,7,0,33,6,16.84412953,12,0,0,0,0,0
20,5,31,49.66338828,109,6,4.545454545,11,110,LargeClass,32.32323232,22,0.042666667,128.0,16,20,167,12,581.8181818,32,0,0,0,0,0
20,3,14,68.7548875,71,0,1.875,16,73,LargeClass,13.27477348,2,0.042479275,127.4378254,19,2,89,10,238.9459226,30,0,0,0,0,0
6,2,15,17.509775,52,0,1.0,6,57,LargeClass,1.666666667,0,0.01,30.0,8,0,72,4,30.0,10,0,0,0,0,0
92,9,7,465.1613705,65,0,5.830985915,71,62,LargeClass,282.6168982,0,0.290808692,872.4260771,80,0,69,46,5087.104168,138,0,0,0,0,0
2,1,2,2.0,4,0,0.5,2,4,LargeClass,0.132080208,0,0.001584963,4.754887502,3,0,6,1,2.377443751,3,0,0,0,0,0
14,4,9,32.0,42,0,3.5,8,45,LargeClass,16.729825,0,0.0286797,86.03910002,12,0,54,10,301.1368501,24,0,0,0,0,0
14,4,7,32.0,38,0,3.5,8,41,LargeClass,16.729825,0,0.0286797,86.03910002,12,0,48,10,301.1368501,24,0,0,0,0,0
12,5,4,54.62919048,10,0,2.5,12,10,LargeClass,10.2186571,0,0.024524777,73.57433114,17,0,14,6,183.9358279,18,0,0,0,0,0
12,5,4,54.62919048,12,0,2.5,12,12,LargeClass,10.2186571,0,0.024524777,73.57433114,17,0,16,6,183.9358279,18,0,0,0,0,0
4,2,10,10.0,21,0,1.0,4,21,LargeClass,0.861654167,0,0.005169925,15.509775,6,0,31,2,15.509775,6,0,0,0,0,0
2,1,6,2.0,19,0,0.5,2,21,LargeClass,0.132080208,0,0.001584963,4.754887502,3,0,27,1,2.377443751,3,0,0,0,0,0
2,1,4,2.0,18,0,0.5,2,20,LargeClass,0.132080208,1,0.001584963,4.754887502,3,1,25,1,2.377443751,3,0,0,0,0,0
2,1,7,2.0,26,0,0.5,2,28,LargeClass,0.132080208,1,0.001584963,4.754887502,3,1,36,1,2.377443751,3,0,0,0,0,0
113,12,45,556.5474002,109,3,8.37037037,81,110,LargeClass,532.1475946,31,0.381450931,1144.352792,93,32,190,62,9578.656703,175,0,0,0,0,0
50,3,18,197.504662,37,0,2.027027027,37,68,LargeClass,53.33914419,23,0.157883867,473.6516004,40,24,110,39,960.1045955,89,0,0,0,0,0
19,5,6,70.21299941,32,0,3.166666667,15,33,LargeClass,22.04983685,1,0.041778638,125.3359148,20,1,40,10,396.8970634,29,0,0,0,0,0
14,4,4,56.10571634,36,34,2.153846154,13,38,LargeClass,11.24925671,0,0.031337215,94.01164535,17,0,76,9,202.4866208,23,0,0,0,0,0
1,1,2,0.0,4,0,0.5,1,7,LargeClass,0.055555556,0,0.000666667,2.0,2,0,9,1,1.0,2,0,0,0,0,0
14,2,8,55.30296891,25,0,1.0,14,33,LargeClass,6.0,0,0.036,108.0,16,0,41,13,108.0,27,0,0,0,0,0
110,12,5,311.09775,40,4,13.75,48,53,LargeClass,794.1486245,0,0.346537582,1039.612745,60,1,63,66,14294.67524,176,0,0,0,0,0
4,2,3,10.0,10,0,1.0,4,9,LargeClass,0.861654167,0,0.005169925,15.509775,6,0,12,2,15.509775,6,0,0,0,0,0
13,7,3,52.8707654,10,0,4.55,10,10,LargeClass,20.66439548,0,0.027249752,81.74925683,17,0,13,7,371.9591186,20,0,0,0,0,0
35,13,12,195.3124342,69,0,7.583333333,30,75,LargeClass,123.4475232,6,0.097672766,293.0182968,43,6,93,19,2222.055417,54,0,0,0,0,0
16,1,6,64.0,57,0,0.5,16,57,LargeClass,3.633300303,0,0.043599604,130.7988109,17,0,63,16,65.39940546,32,0,0,0,0,0
49,6,4,181.9747809,17,0,4.454545455,33,20,LargeClass,99.40827204,0,0.133896856,401.6905686,39,0,24,27,1789.348897,76,0,0,0,0,0
20,3,4,79.81353753,34,0,1.666666667,18,34,LargeClass,13.01427385,1,0.046851386,140.5541575,21,1,39,12,234.2569292,32,0,0,0,0,0
1,1,3,0.0,21,0,0.5,1,21,LargeClass,0.055555556,1,0.000666667,2.0,2,1,25,1,1.0,2,0,0,0,0,0
57,5,3,139.991603,25,0,5.277777778,27,24,LargeClass,126.0802469,2,0.143333333,430.0,32,2,29,29,2269.444444,86,0,0,0,0,0
2,1,1,2.0,12,0,0.5,2,30,LargeClass,0.132080208,0,0.001584963,4.754887502,3,0,31,1,2.377443751,3,0,0,0,0,0
33,5,23,165.1897261,70,3,2.661290323,31,88,LargeClass,43.56912602,2,0.098228575,294.6857251,36,0,114,24,784.2442684,57,0,0,0,0,0
6,2,5,17.509775,12,0,1.0,6,12,LargeClass,1.5,4,0.009,27.0,8,4,21,3,27.0,9,0,0,0,0,0
4,1,3,8.0,6,3,0.5,4,5,LargeClass,0.386988016,0,0.004643856,13.93156857,5,0,11,2,6.965784285,6,0,0,0,0,0
4,1,4,8.0,8,3,0.5,4,7,LargeClass,0.386988016,0,0.004643856,13.93156857,5,0,14,2,6.965784285,6,0,0,0,0,0
20,7,24,94.71013448,41,16,3.888888889,18,40,LargeClass,30.0990679,3,0.046438562,139.3156857,25,3,83,10,541.7832221,30,0,0,0,0,0
41,6,12,214.9310205,12,11,3.236842105,38,11,LargeClass,60.86787357,0,0.112828253,338.4847604,44,0,34,21,1095.621724,62,0,0,0,0,0
35,6,11,162.7164929,12,10,3.5,30,11,LargeClass,53.27894932,0,0.091335342,274.0060251,36,0,32,18,959.0210878,53,0,0,0,0,0
24,5,11,103.8483064,16,10,2.857142857,21,15,LargeClass,27.60575707,0,0.05797209,173.9162696,26,0,36,13,496.9036273,37,0,0,0,0,0
2,1,2,2.0,5,0,0.5,2,5,LargeClass,0.132080208,2,0.001584963,4.754887502,3,2,9,1,2.377443751,3,0,0,0,0,0
235,13,32,969.4841295,73,19,11.66030534,131,80,LargeClass,1639.557818,27,0.843661175,2530.983526,144,27,158,118,29512.04073,353,0,0,0,0,0
30,6,11,143.8917376,10,12,3.333333333,27,9,LargeClass,43.90491178,0,0.079028841,237.0865236,33,0,32,17,790.288412,47,0,0,0,0,0
44,6,11,150.1157128,13,11,4.714285714,28,12,LargeClass,87.94042911,3,0.111924183,335.7725475,34,3,37,22,1582.927724,66,0,0,0,0,0
12,6,11,53.56352281,21,34,3.272727273,11,21,LargeClass,14.12032618,5,0.025887265,77.66179398,17,5,71,7,254.1658712,19,0,0,0,0,0
2,1,9,2.0,17,10,0.5,2,15,LargeClass,0.132080208,0,0.001584963,4.754887502,3,0,34,1,2.377443751,3,0,0,0,0,0
20,4,47,94.4385619,38,147,2.0,20,33,LargeClass,15.79264861,0,0.047377946,142.1338375,24,0,227,11,284.267675,31,0,0,0,0,0
10,5,6,44.82892142,21,0,2.5,10,21,LargeClass,8.681979101,1,0.02083675,62.51024953,15,1,28,6,156.2756238,16,0,0,0,0,0
8,2,3,21.65148445,9,0,1.142857143,7,9,LargeClass,2.415180953,2,0.0126797,38.03910002,9,2,14,4,43.47325716,12,0,0,0,0,0
6,2,5,17.509775,32,0,1.0,6,29,LargeClass,1.833333333,0,0.011,33.0,8,0,34,5,33.0,11,0,0,0,0,0
15,2,14,60.60335893,68,0,1.0,15,76,LargeClass,6.5853568,7,0.039512141,118.5364224,17,8,98,14,118.5364224,29,0,0,0,0,0
12,1,2,0.0,6,0,6.0,1,18,LargeClass,8.0,1,0.008,24.0,2,1,21,12,144.0,24,0,0,0,0,0
42,5,9,92.32026323,32,0,5.526315789,19,35,LargeClass,91.49815517,0,0.099340854,298.0225625,24,0,44,23,1646.966793,65,0,0,0,0,0
77,4,6,234.4773318,29,0,3.666666667,42,34,LargeClass,131.6448933,0,0.215418916,646.2567489,46,0,40,40,2369.608079,117,0,0,0,0,0
24,4,14,61.30296891,65,0,3.428571429,14,79,LargeClass,33.35940001,12,0.05837895,175.1368501,18,12,105,18,600.4692002,42,0,0,0,0,0
41,3,10,184.2797931,58,0,1.757142857,35,64,LargeClass,32.27475421,1,0.110206478,330.6194333,38,1,75,22,580.9455757,63,0,0,0,0,0
22,3,11,63.35824644,65,0,2.2,15,85,LargeClass,20.38630001,16,0.055599,166.7970001,18,16,112,18,366.9534001,40,0,0,0,0,0
9,2,4,17.509775,13,0,1.5,6,17,LargeClass,4.25,0,0.017,51.0,8,0,21,8,76.5,17,0,0,0,0,0
12,5,6,49.66338828,21,3,2.727272727,11,24,LargeClass,12.12121212,7,0.026666667,80.0,16,7,40,8,218.1818182,20,0,0,0,0,0
76,2,7,378.5686352,24,0,1.206349206,63,38,LargeClass,46.01216467,3,0.228849977,686.5499307,65,3,48,38,828.218964,114,0,0,0,0,0
44,3,9,184.2797931,41,0,1.885714286,35,46,LargeClass,39.58436753,2,0.12595026,377.850781,38,2,57,28,712.5186155,72,0,0,0,0,0
4,1,9,8.0,37,0,0.5,4,32,LargeClass,0.386988016,3,0.004643856,13.93156857,5,3,44,2,6.965784285,6,0,0,0,0,0
4,1,8,8.0,32,0,0.5,4,24,LargeClass,0.386988016,3,0.004643856,13.93156857,5,3,35,2,6.965784285,6,0,0,0,0,0
2,1,5,0.0,22,0,1.0,1,26,LargeClass,0.222222222,0,0.001333333,4.0,2,3,34,2,4.0,4,0,0,0,0,0
4,1,4,0.0,21,0,2.0,1,39,LargeClass,0.888888889,2,0.002666667,8.0,2,2,45,4,16.0,8,0,0,0,0,0
48,6,55,221.6404615,217,0,3.692307692,39,216,LargeClass,84.49004764,52,0.137296327,411.8889822,45,48,319,27,1520.820857,75,0,0,0,0,0
19,3,19,68.7548875,73,0,1.78125,16,70,LargeClass,13.03140263,2,0.043895251,131.6857529,19,2,91,12,234.5652474,31,0,0,0,0,0
1,1,8,0.0,24,0,0.5,1,27,LargeClass,0.055555556,7,0.000666667,2.0,2,7,42,1,1.0,2,0,0,0,0,0
19,3,7,74.2417558,27,0,1.676470588,17,27,LargeClass,11.67344304,0,0.041778638,125.3359148,20,0,34,10,210.1219747,29,0,0,0,0,0
6,1,5,15.509775,8,0,0.5,6,8,LargeClass,0.701838731,0,0.008422065,25.2661943,7,0,13,3,12.63309715,9,0,0,0,0,0
4,2,3,10.0,6,0,1.0,4,6,LargeClass,0.861654167,0,0.005169925,15.509775,6,0,9,2,15.509775,6,0,0,0,0,0
20,3,8,79.81353753,25,0,1.666666667,18,27,LargeClass,12.20088173,2,0.043923174,131.7695227,21,1,36,10,219.6158711,30,0,0,0,0,0
28,4,17,112.041925,65,0,2.434782609,23,71,LargeClass,27.01327393,6,0.066568425,199.7052751,27,6,94,14,486.2389307,42,0,0,0,0,0
4,1,13,8.0,29,0,0.5,4,29,LargeClass,0.386988016,0,0.004643856,13.93156857,5,0,42,2,6.965784285,6,0,0,0,0,0
20,2,21,82.71062276,40,21,1.052631579,19,39,LargeClass,7.70582004,2,0.043923174,131.7695227,21,2,83,10,138.7047607,30,0,0,0,0,0
2,1,3,2.0,5,0,0.5,2,7,LargeClass,0.132080208,1,0.001584963,4.754887502,3,1,11,1,2.377443751,3,0,0,0,0,0
4,1,2,8.0,5,0,0.5,4,5,LargeClass,0.386988016,0,0.004643856,13.93156857,5,0,7,2,6.965784285,6,0,0,0,0,0
16,5,6,75.60964047,46,0,2.5,16,49,LargeClass,14.64105808,4,0.035138539,105.4156181,21,4,59,8,263.5390454,24,0,0,0,0,0
17,4,15,77.4868683,100,0,2.0,17,103,LargeClass,12.688917,3,0.038066751,114.200253,21,3,121,9,228.400506,26,0,0,0,0,0
2,1,2,2.0,12,0,0.5,2,15,LargeClass,0.132080208,6,0.001584963,4.754887502,3,6,23,1,2.377443751,3,0,0,0,0,0
88,3,25,526.0741519,88,4,1.609756098,82,121,LargeClass,75.66207837,7,0.282013201,846.0396036,85,7,157,44,1361.917411,132,0,0,0,0,0
6,1,3,15.509775,11,0,0.5,6,13,LargeClass,0.701838731,0,0.008422065,25.2661943,7,0,16,3,12.63309715,9,0,0,0,0,0
40,2,17,214.8771238,48,4,1.0,40,85,LargeClass,17.97439141,2,0.107846348,323.5390454,42,5,111,20,323.5390454,60,0,0,0,0,0
62,9,30,296.607525,118,53,5.8125,48,112,LargeClass,178.936053,11,0.184708184,554.1245513,57,9,204,33,3220.848955,95,0,0,0,0,0
17,5,7,75.60964047,45,0,2.65625,16,49,LargeClass,16.20429605,13,0.036602645,109.8079356,21,11,67,8,291.6773289,25,0,0,0,0,0
11,4,6,36.52932501,52,0,2.444444444,9,52,LargeClass,8.54299046,2,0.020969158,62.90747521,13,1,59,6,153.7738283,17,0,0,0,0,0
2,1,1,2.0,6,0,0.5,2,6,LargeClass,0.132080208,0,0.001584963,4.754887502,3,0,7,1,2.377443751,3,0,0,0,0,0
32,4,36,136.3819626,114,0,2.37037037,27,124,LargeClass,31.96781817,10,0.08091854,242.7556192,31,10,170,17,575.420727,49,0,0,0,0,0
1,1,2,0.0,6,0,0.5,1,7,LargeClass,0.055555556,6,0.000666667,2.0,2,6,15,1,1.0,2,0,0,0,0,0
14,4,10,36.52932501,63,15,3.111111111,9,68,LargeClass,14.07080782,4,0.027136558,81.4096738,13,4,97,8,253.2745407,22,0,0,0,0,0
8,1,6,24.0,21,0,0.5,8,21,LargeClass,1.056641667,4,0.0126797,38.03910002,9,4,31,4,19.01955001,12,0,0,0,0,0
2,1,3,2.0,5,0,0.5,2,5,LargeClass,0.132080208,2,0.001584963,4.754887502,3,2,10,1,2.377443751,3,0,0,0,0,0
12,2,3,40.05374781,18,0,1.090909091,11,15,LargeClass,4.036843329,0,0.022202638,66.60791493,13,0,18,6,72.66317992,18,0,0,0,0,0
11,3,10,28.7548875,76,5,2.0625,8,76,LargeClass,6.738684507,9,0.019603446,58.81033752,11,9,100,6,121.2963211,17,0,0,0,0,0
4,2,12,10.0,56,4,1.0,4,55,LargeClass,1.005263195,8,0.006031579,18.09473751,6,8,79,3,18.09473751,7,0,0,0,0,0
18,2,8,77.05865003,34,0,1.0,18,34,LargeClass,6.482892142,4,0.038897353,116.6920586,20,4,46,9,116.6920586,27,0,0,0,0,0
6,3,5,20.26466251,21,5,1.5,6,20,LargeClass,2.377443751,1,0.009509775,28.52932501,9,1,31,3,42.79398752,9,0,0,0,0,0
48,5,26,265.6934905,177,0,2.608695652,46,175,LargeClass,60.01261594,34,0.138029017,414.08705,51,34,235,25,1080.227087,73,0,0,0,0,0
19,3,9,85.46551026,55,0,1.5,19,58,LargeClass,11.14857905,0,0.044594316,133.7829486,22,0,67,11,200.6744228,30,0,0,0,0,0
19,3,8,85.46551026,55,0,1.5,19,58,LargeClass,11.14857905,0,0.044594316,133.7829486,22,0,66,11,200.6744228,30,0,0,0,0,0
29,3,9,120.8512922,55,0,1.74,25,58,LargeClass,20.91199391,0,0.072110324,216.3309715,28,0,67,16,376.4158904,45,0,0,0,0,0
4,1,5,8.0,20,0,0.5,4,27,LargeClass,0.386988016,2,0.004643856,13.93156857,5,2,34,2,6.965784285,6,0,0,0,0,0
2,1,4,2.0,11,0,0.5,2,17,LargeClass,0.132080208,2,0.001584963,4.754887502,3,2,23,1,2.377443751,3,0,0,0,0,0
19,3,10,85.46551026,55,0,1.5,19,58,LargeClass,11.14857905,0,0.044594316,133.7829486,22,0,68,11,200.6744228,30,0,0,0,0,0
41,6,8,175.509775,83,0,3.84375,32,112,LargeClass,69.48037364,0,0.108457169,325.3715058,38,0,120,21,1250.646726,62,0,0,0,0,0
10,3,10,33.28421252,55,0,1.666666667,9,70,LargeClass,4.979114584,10,0.017924813,53.77443751,12,10,90,5,89.62406252,15,0,0,0,0,0
2,1,3,2.0,8,3,0.5,2,13,LargeClass,0.132080208,0,0.001584963,4.754887502,3,0,19,1,2.377443751,3,0,0,0,0,0
35,4,11,161.5800856,58,0,2.258064516,31,61,LargeClass,34.74675592,0,0.092327094,276.9812829,35,0,72,19,625.4416066,54,0,0,0,0,0
4,1,2,8.0,7,0,0.5,4,10,LargeClass,0.386988016,5,0.004643856,13.93156857,5,5,17,2,6.965784285,6,0,0,0,0,0
5,2,9,6.754887502,55,0,1.666666667,3,69,LargeClass,1.719946737,0,0.006191808,18.57542476,5,0,78,3,30.95904127,8,0,0,0,0,0
2,1,9,2.0,25,0,0.5,2,31,LargeClass,0.132080208,4,0.001584963,4.754887502,3,4,44,1,2.377443751,3,0,0,0,0,0
18,2,14,66.0,68,0,1.125,16,68,LargeClass,7.03674844,7,0.037529325,112.587975,18,6,88,9,126.6614719,27,0,0,0,0,0
12,3,8,37.97416845,35,0,1.8,10,35,LargeClass,6.660791493,3,0.022202638,66.60791493,13,3,46,6,119.8942469,18,0,0,0,0,0
9,2,7,30.52932501,32,0,1.0,9,32,LargeClass,2.690669037,0,0.016144014,48.43204266,11,0,39,5,48.43204266,14,0,0,0,0,0
2,1,8,2.0,37,0,0.5,2,57,LargeClass,0.132080208,5,0.001584963,4.754887502,3,5,70,1,2.377443751,3,0,0,0,0,0
1,1,8,0.0,46,0,0.5,1,56,LargeClass,0.055555556,1,0.000666667,2.0,2,1,65,1,1.0,2,0,0,0,0,0
2,1,16,2.0,56,0,0.5,2,71,LargeClass,0.132080208,0,0.001584963,4.754887502,3,0,87,1,2.377443751,3,0,0,0,0,0
1,1,6,0.0,18,0,0.5,1,24,LargeClass,0.055555556,0,0.000666667,2.0,2,0,30,1,1.0,2,0,0,0,0,0
26,6,17,137.7212077,72,0,3.0,26,75,LargeClass,32.5,0,0.065,195.0,32,0,92,13,585.0,39,0,0,0,0,0
1,1,6,0.0,16,0,0.5,1,16,LargeClass,0.055555556,0,0.000666667,2.0,2,0,22,1,1.0,2,0,0,0,0,0
2,1,8,2.0,38,0,0.5,2,38,LargeClass,0.132080208,1,0.001584963,4.754887502,3,1,47,1,2.377443751,3,0,0,0,0,0
6,1,13,11.60964047,71,0,0.6,5,93,LargeClass,0.77548875,5,0.007754888,23.26466251,6,3,109,3,13.9587975,9,0,0,0,0,0
54,3,19,91.1934494,106,0,4.05,20,124,LargeClass,82.44191665,16,0.122136173,366.4085184,23,16,159,27,1483.9545,81,0,0,0,0,0
4,1,6,8.0,20,0,0.5,4,33,LargeClass,0.386988016,3,0.004643856,13.93156857,5,3,42,2,6.965784285,6,0,0,0,0,0
96,5,35,494.1522041,141,0,3.116883117,77,165,LargeClass,158.5259721,19,0.305162496,915.4874887,82,19,219,48,2853.467497,144,0,0,0,0,0
4,1,3,8.0,15,0,0.5,4,15,LargeClass,0.386988016,0,0.004643856,13.93156857,5,0,18,2,6.965784285,6,0,0,0,0,0
1,1,7,0.0,33,0,0.5,1,33,LargeClass,0.055555556,0,0.000666667,2.0,2,0,40,1,1.0,2,0,0,0,0,0
8,3,11,28.7548875,59,0,1.5,8,59,LargeClass,3.459431619,0,0.013837726,41.51317942,11,0,70,4,62.26976914,12,0,0,0,0,0
2,1,5,2.0,10,0,0.5,2,10,LargeClass,0.176106945,0,0.002113283,6.339850003,3,0,15,2,3.169925001,4,0,0,0,0,0
5,3,10,16.36452798,17,7,1.5,5,16,LargeClass,2.0,0,0.008,24.0,8,0,33,3,36.0,8,0,0,0,0,0
38,10,5,225.9690555,97,11,5.135135135,37,97,LargeClass,93.49390545,13,0.109240247,327.7207422,47,6,119,21,1682.890298,59,0,0,0,0,0
16,5,10,75.60964047,38,0,2.5,16,42,LargeClass,14.64105808,0,0.035138539,105.4156181,21,0,52,8,263.5390454,24,0,0,0,0,0
6,3,4,20.26466251,28,0,1.5,6,29,LargeClass,2.377443751,0,0.009509775,28.52932501,9,0,33,3,42.79398752,9,0,0,0,0,0
3,2,7,6.754887502,13,0,1.0,3,21,LargeClass,0.644980026,0,0.00386988,11.60964047,5,0,28,2,11.60964047,5,0,0,0,0,0
24,4,15,46.05374781,16,18,4.363636364,11,20,LargeClass,34.09649974,3,0.046882687,140.6480614,15,3,56,12,613.7369954,36,0,0,0,0,0
25,9,18,126.6368206,43,5,5.113636364,22,38,LargeClass,54.89024321,1,0.064404552,193.2136561,31,1,62,14,988.0243778,39,0,0,0,0,0
3,2,6,6.754887502,14,0,1.0,3,13,LargeClass,0.644980026,4,0.00386988,11.60964047,5,2,21,2,11.60964047,5,0,0,0,0,0
12,3,5,24.40637196,14,0,2.571428571,7,13,LargeClass,9.491223128,2,0.022146187,66.4385619,10,1,19,8,170.8420163,20,0,0,0,0,0
15,4,3,56.10571634,13,0,2.307692308,13,13,LargeClass,12.05277504,0,0.031337215,94.01164535,17,0,16,8,216.9499508,23,0,0,0,0,0
2,1,3,2.0,9,0,0.5,2,9,LargeClass,0.132080208,0,0.001584963,4.754887502,3,0,12,1,2.377443751,3,0,0,0,0,0
7,3,4,24.40637196,31,0,1.5,7,31,LargeClass,3.045100754,2,0.012180403,36.54120904,10,2,37,4,54.81181357,11,0,0,0,0,0
8,3,6,20.26466251,29,0,2.0,6,35,LargeClass,4.226566669,0,0.0126797,38.03910002,9,2,43,4,76.07820003,12,0,0,0,0,0
6,3,2,16.36452798,8,0,1.8,5,7,LargeClass,2.7,0,0.009,27.0,8,0,9,3,48.6,9,0,0,0,0,0
4,2,24,10.0,56,25,1.0,4,74,LargeClass,0.861654167,12,0.005169925,15.509775,6,7,130,2,15.509775,6,0,0,0,0,0
11,3,19,42.80863531,41,0,1.5,11,45,LargeClass,5.393752806,2,0.021575011,64.72503367,14,1,65,6,97.08755051,17,0,0,0,0,0
20,4,2,83.05865003,14,0,2.222222222,18,14,LargeClass,16.5164134,0,0.044594316,133.7829486,22,0,16,10,297.2954412,30,0,0,0,0,0
8,2,12,17.509775,29,16,1.333333333,6,26,LargeClass,3.111111111,1,0.014,42.0,8,1,55,6,56.0,14,0,0,0,0,0
24,3,17,63.35824644,27,0,2.4,15,27,LargeClass,20.01564001,0,0.0500391,150.1173001,18,0,44,12,360.2815201,36,0,0,0,0,0
3,2,5,6.754887502,18,0,1.0,3,17,LargeClass,0.644980026,5,0.00386988,11.60964047,5,6,28,2,11.60964047,5,0,0,0,0,0
9,3,2,28.7548875,7,0,1.6875,8,9,LargeClass,4.540503999,3,0.016144014,48.43204266,11,3,14,5,81.72907199,14,0,0,0,0,0
2,1,3,2.0,4,0,0.5,2,7,LargeClass,0.132080208,2,0.001584963,4.754887502,3,2,12,1,2.377443751,3,0,0,0,0,0
8,2,2,26.0,3,0,1.0,8,6,LargeClass,2.21461873,2,0.013287712,39.86313714,10,2,10,4,39.86313714,12,0,0,0,0,0
6,2,3,17.509775,4,0,1.0,6,8,LargeClass,1.5,2,0.009,27.0,8,2,13,3,27.0,9,0,0,0,0,0
6,2,2,17.509775,3,0,1.0,6,7,LargeClass,1.5,0,0.009,27.0,8,0,9,3,27.0,9,0,0,0,0,0
4,2,3,10.0,4,0,1.0,4,7,LargeClass,0.861654167,0,0.005169925,15.509775,6,0,10,2,15.509775,6,0,0,0,0,0
7,3,4,24.40637196,11,4,1.5,7,10,LargeClass,3.045100754,0,0.012180403,36.54120904,10,0,18,4,54.81181357,11,0,0,0,0,0
1,1,2,0.0,8,0,0.5,1,6,LargeClass,0.055555556,0,0.000666667,2.0,2,1,9,1,1.0,2,0,0,0,0,0
8,4,5,27.65148445,16,8,2.285714286,7,13,LargeClass,5.271514847,0,0.013837726,41.51317942,11,1,27,4,94.88726725,12,0,0,0,0,0
8,3,19,20.26466251,25,40,2.0,6,26,LargeClass,4.226566669,9,0.0126797,38.03910002,9,9,94,4,76.07820003,12,0,0,0,0,0
2,1,5,2.0,12,0,0.5,2,12,LargeClass,0.132080208,0,0.001584963,4.754887502,3,0,17,1,2.377443751,3,0,0,0,0,0
9,4,13,32.0,17,25,2.25,8,15,LargeClass,6.273684376,0,0.016729825,50.18947501,12,1,54,5,112.9263188,14,0,0,0,0,0
2,1,7,2.0,9,14,0.5,2,8,LargeClass,0.132080208,0,0.001584963,4.754887502,3,0,29,1,2.377443751,3,0,0,0,0,0
38,7,13,123.6934094,23,16,5.782608696,23,26,LargeClass,89.85298938,1,0.093230921,279.6927639,30,1,56,19,1617.353809,57,0,0,0,0,0
48,11,14,237.4749933,74,41,6.947368421,38,70,LargeClass,160.3639934,7,0.138496176,415.4885285,49,6,131,26,2886.551882,74,0,0,0,0,0
19,5,10,70.21299941,39,8,3.166666667,15,34,LargeClass,22.04983685,3,0.041778638,125.3359148,20,2,54,10,396.8970634,29,0,0,0,0,0
10,3,19,33.28421252,41,24,1.666666667,9,40,LargeClass,4.979114584,0,0.017924813,53.77443751,12,0,83,5,89.62406252,15,0,0,0,0,0
2,1,3,2.0,15,4,0.5,2,24,LargeClass,0.132080208,0,0.001584963,4.754887502,3,0,31,1,2.377443751,3,0,0,0,0,0
6,2,15,17.509775,28,14,1.0,6,34,LargeClass,1.5,0,0.009,27.0,8,1,64,3,27.0,9,0,0,0,0,0
10,3,3,37.97416845,19,0,1.5,10,14,LargeClass,4.625549648,0,0.018502199,55.50659577,13,0,17,5,83.25989366,15,0,0,0,0,0
21,4,3,66.60335893,21,0,2.8,15,16,LargeClass,21.14523918,0,0.045311227,135.9336804,19,0,19,11,380.6143052,32,0,0,0,0,0
